"KAM Contribution to IDF" "Contribution to human rights grant making mechanism (ref. 14670)" 4
"DMV/HH HI-B ontmijnen 08-11" "Humanitair ontmijnen via handicap international belgie in Irak, angola en DRC" 4
"DSI SUB ICMA SRGR vrouwen" "voorlichting correct gebruik medicijnen SRG" 4
"MAP - Waternet, Phase IIb" "Forging the regional network on IWRM in Southern Africa" 4
"DMW PPP-Philips" "Introduction of sustainable energy products and services in selected countries in Sub-Sahara Africa" 4
"DMW MFS Wetlands Internationel" "Wetlands and livelyhoods programme" 4
"DDE Onderhandelingscap OS-lndn" "Steun ICTSD ter versterking onderh. cap. van OS landen binnen WTO- en EPA-kader" 4
"SAR SPPD - UNDP" "Strengthening National Capacities for Strategic Planning and Policy Development" 4
"DPV - Surprising Europe" "DPV Surprising Europe" 4
"VaW Victims Legal Protection" "Legal protection for women & children victems of violence" 4
"DVB Oeganda National Focal" "Steun aan het Oegandese National Focal Point ten behoeve van de implementatie van het National Action Plan SALW" 4
"Police Review (II)" "Support to Police Review consultations" 4
"LUS - Support to NAC" "Enhancing  leadership, monitoring and coordination role of NAC" 4
"DDE - BioTrade Facilitation II" "Faciliteren van duurzame handel in biodiversiteitsproducten en diensten" 2
"DSI SALIN IPPF 2008-2010" "DSI SALIN IPPF 2008-2010" 4
"DSI SALIN PSI 2008-2010" "DSI SALIN PSI 2008-2010" 4
"TRADE AND INVESTMENT MDF" "Support to improve the trade and investment climate" 2
"IPI-Interpeace Aceh Programme" "Post conflictprogramme in Aceh for reconciliation and capacity building after signing of Helsinki MoU" 4
"beheer Islamprogramma" "uitbesteding beheer Islamprogramma" 4
"Diplomacy and For. Relations" "Opzet studie programma Diplomacy and Foreign Relations bij de Slamet Riyadi Universiteit, Solo" 4
"DMW PROGR. ONDERST. UNESCO IHE" "Program support for further development of the ""Global Partnership for Water Eduction"" of UNESCO IHE" 2
"DVF Flinterman/CEDAW" "Financiele ondersteuning Comite CEDAW" 4
"DCO Bijdr. UNESCO-UIS 2008/13" "Bijdrage aan UNESCO Institute for Statistics Medium Term Strategy 2008 - 2013" 4
"DSI SALIN IWHC 2008-2010" "S&R Rights of women and young people" 4
"DDE Bijdrage PPIAF 2008-2010" "Nederlandse bijdrage aan de Public Private Infrastructure Advisory Facility, die zich richt op het ondersteunen van ontwikkelingslanden bij het verbeteren van infrastructuur door mogelijkheden voor publiek-private samenwerking te vergroten." 4
"PPEA Missions d'audit" "Audit Annuel Externe du Programme Pluriannuel d'appui néerlandais au secteur Eau & Assainissement" 4
INAS "support to government cash transfer program" 4
"DSI Ondersteuning NVR" "DSI Werkconferentie over 1325 + follow-up Schokland akkoord 1325" 4
"Maternal and Neonatal Health" "Support to BRAC Maternal and Neonatal Health programme" 4
NASAC NASAC 4
"DSO Vrouwencondoom 2008-2010" "Introductie van het vrouwencondoom in 3 Afrikaanse landen" 4
"DCO SARUA GLM Programma" "Governance, Leadership en Management Programma" 4
"ADD FHI Strat. Plan Support II" "Support to the Strategic Plan of FHI Ethiopia in the fight against HIV/Aids and in the area of Reproductive Health" 4
"SJO Alternatieve straf jongere" "Bevordering toepassing Art. 37 en 40 van Kinder Conventie in strafrecht" 4
"SJO  vrouwenrechten" "Bevorderen toegang tot justitie voor vrouwen op lokaal niveau en vermindering van geweld tegen vrouwen" 4
"SJO Tegen mishandeling" "Verminderen van staffeloosheid in gevallen van mishandeling, conform conventie bij gedetineerde personen" 4
"ACC MIDA GHana Health III" "Migration for Development in Africa Health Sector" 4
"ACC Coalition Health NGO's" "Financial support Coalition of Health NGO's" 4
"PRM C&O 2008" "Programma Cultuur en Ontwikkeling 2008" 4
"RAM Core Funding WCLAC 3" "Support WCLAC in achieving its vision to give Palestinian women in the PT the opportunity to exercise their right to self-determination in a social, legal and institutional environment" 4
"HIV/aids prevention" """Prevention and control on HIV/aids as strategy for the promotion of" 4
"KID Pol. Party Cons. 2008" "Bijdrage voor KID programma Political Party Consultation 2008" 4
"GUA CICIG" "ONDERSTEUNING CICIG" 4
"BAN PKP ODA 2008" "BAN PKP ODA 2008" 4
"RAM ICHR Core Supp. 2008-2010" "Support ICHR to perform its function as ombudsman and national human rights institution" 4
"RAM GCMHP 2008-2010" " Support GCMHP that aims to become a professional, academic knowledge-based institution that enhances the capabilities of the community in dealing with mental health problems" 4
"Development & entrepeneurship" "To support the Institutional Plan of FNN" 4
"Wahid Institute" "Versterking religieus pluralisme" 4
CoS-SIS "Strengthening Innovation Systems" 4
"ATPS Phase VI" "African Technology Policy Studies" 4
"SAA LWF 2008" "Local Women Fund 2008 Amb Sana'a" 4
"Bijdrage dijken" "Bijdrage project dijkwerken Commewijne en Coronie" 4
"GUA APOYO AL PROGRAMMA 2008" "Fondo de medio ambiente para misiones de apoyo, formulación y evaluación" 4
"KIG-RNTC: trainig of trainers" "traing journalists regionally" 4
"Lutte contre le Sida (gouv)" "Contribution au fond commun pour le financement du plan national multisectoriel de lutte contre le vih/sida et les ist" 4
"Access to Justice" "Building Public Demand for Legal and Judicial Reform" 4
"KAI Gender Mainstreaming Tr." "Gender Mainistreaming Training Workshop for key national partners and policy staff of EKN. The objective of the training is to apply gender mainstreaming principles to their projects and scope of work." 4
"DVF AD PROGRAMMA" "AD Programma directie DVF" 4
" APOYO AL PROGRAMMA 2008" "APOYO AL PROGRAMMA GOBERNACION" 4
"National Legal Reform Program" "Addressing funding and performance challenges of legal institutions in Indonesia" 4
"DAK SN Appui Inst. UICNSN" "Appui Institutionnel mission UICN Senegal" 4
"DAK/CV-SB Beroepsonderwijs" "Budgetsteun voor implementatie Strategisch Plan beroepsonderwijs" 4
"PAWS - EPA 2008-2010" "Strengthening EIA system" 4
"Hivos Human Rights for all" "Strengthening Indonesian Human Rights Movement with special support for gender equity, sexual reproductive rights and LGBT" 4
"DDE Apparaatskosten NIO 2008" "Bijdrage apparaatskosten NIO 2008" 4
"KHA 2008 PKP ODA" "KHA 2008 PKP ODA" 4
"BEL Program Human Rights ,Law" "Education Program in Human Rights and Humanitarian Law" 4
" FAC Fase Puente 2008" "Contribute to joint donor fund to combat corruption in Nicaragua" 4
"DDE NPM Database Upgrade 2008" "Database Microfinanciering: verbeteren kwaliteit en gebruiksvriendelijkheid" 4
"DMV/MR Kurdish HR Project" "HR Advocay, Training en Monitoring" 4
"PEK OGI Hunan" "PEK OGI Hunan" 4
"PEK Shanghai Legal Aid III" "PEK Shanghai Legal Aid III" 4
"CSR in China" "CSR in China" 4
"QE HDPO Verkiezingen 2008" "Verkiezingswaarnemers OVSE regio" 4
"ACC Block Allocation Health" "Block allocation health 2008-2011" 4
"ADD EWNRA" "Support to Ethio Wetlands and Natural Resources Association" 4
"DMV/VG WW/IA/MFS 2008-2010" Instellingssubsidie 4
"TAF Strengtening Democracy" "Strengthening Democracy and Development Through Participation" 4
"MNG Cultuur&Ontwikk. 2008-2011" "MNG Cultuur & Ontwikkeling 2008-2011" 4
"KHA Oxfam hum+ Darfur" "Livelihoods in noord en zuid Darfur" 4
"Transition Support RHCS" OS 4
"SAA PKP-ODA 2008" "SAA PKP-ODA 2008" 4
"BEL Transitional Justice" "Strengthening the capacity of judicial institutions in Serbia to deal with war crimes - Phase III" 4
"DPV Oost Afrika Migratie Route" "DPV Oost Afrika Migratie Initiatief" 4
"DMV/HH KE AMREF 08" "Opzetten van mobiele klinieken in een sloppenwijk van Nairobi, t.b.v. de slachtoffers van het opgelaaide geweld." 4
"HAR human rights facility 2008" "human rights and good governance" 4
"DPV Rean plus DRC 2008" "DPV Rean Plus DRC Congo 2008" 4
"DCO BOF SRGR & HIV/AIDS Cons." "DCO BOF SRGR and HIV/AIDS Consultancy" 4
"ZNAN  HIV/AIDS 2008 - 2010" "ZNAN Strengthening Civil Society Response to the HIV/AIDS Pandemic 2008 - 2010" 4
"DCO IO-Prog. NICHE en NFP+" "Beheer en uitvoering IO-programma's NICHE en NFP+ periode 2008 - 2016" 4
"DMV/HH KE SV 08" "noodhulpinterventie voor de slachtoffers van het conflict in Kenia" 4
"Iran Gooya" "Bevordering van mediadiversiteit in Iran" 4
"PEK ASIA Sangkhri Monastery II" "ASIA Sangkhri Monastery II" 4
"ADD DKT 2008 - 2011" "Enhanced Social Marketing Activities in Ethiopia" 4
"DSI - Wo=men Gender Platform" "ConsoliderenHet opzetten van het Gender Platform WO=MEN" 4
"DDE  Anti-Corruption Portal" "Business Anti-Corruption Portal" 4
"KHA Clingendael trainingen 08" "training voor diplomaten MFA Khartoum en beleidsmedewerkers MRC Juba GoSS" 4
"ictj lebanon program" "ICTJ Lebanon program 2008-2009" 4
DEK_Burundi_PFM_TA_IMF "Financiering PFM expert via IMF voor MinFin Burundi (ism DfID)" 4
"ISL - SSF Governance 2008-2010" "Support to small scale strategic initiatives in governance and human rights" 4
"DAK SN Fonds ONG II" "Appui aux ONG Locales" 4
"DWH Twinning Faciliteit" "Twinning Faciliteit Nederland Suriname" 4
"DMV/HH BO/IOM & Care/2008" "noodhulp aan Bolivia tbv Flash Appeal Phenomenon La Nina" 4
Internews "Bevorderen vrije toegang tot informatie en vrijheid van meningsuiting in Iran, Zimbabwe, Birma" 4
"SALW Destruction in Burundi" "MAG Technical Assistance for Mobile SALW Destruction in Burundi" 4
"KHA CARE LEAP Darfur" "CARE Livelihood Enhancement for Agro pastoral and Pastoral rural communities (LEAP) (voorheen 16766)" 4
"ARTS & CULTURE TRUST 2008" "ACT FINANCIERING VAN VIERTAL ACTIVITEITEN" 4
STD-FSA/RNDDH-HAITI "HR - TRAINING PROGRAM FOR NATIONAL POLICE / WORKSHOP FOR SCHOOLCHILDREN" 4
"DMV/HH UG/AVSI/2008-2010" "humanitaire hulp en aanzet tot wederopbouw gedurende het terugkeerproces in Noord Uganda (Gezondheid en educatie)" 4
"MUS Amideast 2008" "Empowering girls in Oman" 4
"RAM AMAN Corruptiebestrijding" "The proposed action aims to build the capacity of AMAN as the Palestinian house of expertise on the issues of integrity, transparency and accountability" 4
"DCO NWO MVI" "programma ethische en maatschappelijke verkenning van wetenschap en technologie" 4
"ACC SBS Health 2008-2012" "Sector Budget Support to Health Sector" 4
"EFV WW/IHJR/Core" "Het oprichten van een zelfstandige geprofessionaliseerde organistie" 4
"PRM MICROKREDIETENPROGRAMMA" "Opzetten van een Microkredietfaciliteit voor de armere doelgroep in de samenleving" 2
"SAR Youth Info Centre" "Youth Information Centre in Srebrenica" 4
"Enviroment research & biotrade" "Generate opportunities and innovation for the bolivian biodiversity conservation" 4
"DMV/MR CN 08-10 Freedom House" "Freedom House China Internet Freedom / bevordering vrijheid van meningsuitning - tegengaan censuur op internet" 4
"DSI - Aanbesteding OS-dialoog" "Aanbesteding dialoog tussen het MInisterie en het Maatschap.Middenveld" 4
"FONGA RECI-DESC II" "The promotion of respect, protection and fulfillment of Angolans¿ economic, social and cultural rights (ESCR)" 4
"DMV/HH WW NRK 2008-2011" "Blokallocatie ten behoeve van noodhulpprogramma¿s 2008-2011 die zal bestaan uit financiering van (1) het Gedelegeerdenprogramma, (2) het Stille Rampen Fonds (SRF) en (3) Ondersteuning noodhulpactiviteiten van IFRC." 4
"DMV -Hof van Arbitrage" "Bijdrage aan Hof van Arbitrage, arbitrage DAC/Fragiele Staten" 4
"Bijdr div levensonderh Uruzgan" "KAB - Bijdrage aan de diversificatie van vormen van levensonderhoud voor kweysbare gezinnen in Uruzgan" 4
"HAR HIV/AIDS" HARARE 4
"HAR Reproductive Health 2008" "Sexual and Reproductive Health and Rights" 4
"BOG Red Colombia verde" "continuación del proyecto de bio comercio" 4
"Research in Development (III)" "South Africa Netherlands Research Programme for Alternatives in Development, Capacity Building in Research" 4
"Western Cape Education pilots" "SEEDS, focusing on Science & Maths, Biology, Multigrade teaching & learning, extramural activities, and hiv/aids Innovation programmes, Western Cape Province" 4
"Skills in Higher Education" "Skills Development Programme for Academic cooperation: short courses, Master's and PhDs, exchange of students and academic staff" 4
"FSA 2008 HMA Rabat" "Koepelactiviteit projecten FSA 2008 Rabat" 4
"DMV/HH SD Tearfund Drfr" "Geintegreerd humanitaire hulp project in Wadi Salih, West Darfur, 2008 - 2010" 4
"DMV/HH UG CESVI 08/10" "Verbetering van toegang tot water/sanitatie voor IDP's in Pader en Abim" 4
"DMV/HH UG GOAL 09-10" "Gezondheid- (watsan) en educatieproject in Abim, Karamoja district" 4
"DVF AVB UNRWA 2008 - 2011" "AVB UNRWA 2008 - 2011" 4
"DDE-Standards&Trade Dev. Fac." "WTO Trade Related Technical Assistance" 4
"Tanzania Media Fund" "Support media to become a critical player in fostering domestic accountability in Tanzania." 4
"DAK CV-M&E SB Beroepsonderwijs" "Monitoring sectorale begrotings beroepsonderwijs in Kaapverdie door Wereldbank" 4
"Paraplufonds HMA Kabul ODA" "Paraplufonds ODA HMA Kabul" 4
"DDE CGAP IV" "Consultative Group to Assist the Poor; Building local financial systems" 2
"GBS 2009-2011" "General Budget Support" 4
"KAM Core support to ACTV III" "KAM Core support to ACTV for the period 2008-2010" 4
"BUE Mensenrechtenfonds 2008" "Mensenrechtenfonds Buenos Aires 2008" 4
"Infrastructuur politie Uruzgan" "Infrastructureel plan Afghaanse politie Uruzgan" 4
"RAM NDC HR-GG Secretariat" "to harmonize the likeminded donor group's financial assistance to NGOs working to promote and protect Human Rights/Good Governance (HR/GG) in the PT through a Secretariat responsible for channelling and following up donor funds to the NGOs" 4
"MNG PSM Expert W.B. II" "Public Sector Management Expert at World Bank office Managua" 4
"ACC ESSF III" "Environment Sector Support Fund" 4
"SJO MM. RR. en veiligheid" "MM.RR. en veiligheid op gemeenteniveau" 4
"Civil Society Basket" "This activity aims: empowering grassroots organizations to engage and lobby with authorities to demand citizens¿ rights. Because it triggers political reforms, this is of increasing importance in the Kenyan political and social environment." 4
"Appui AMM 2008-2010" "Appui à l'AMM pour accéléler le transfert de compétences et de ressources de l'Etat aux Collectivités Territoriales" 4
"ADD UNFPA" "Support Violence Against Women in Ethiopia" 4
"Community Arts" "Resourcing Cummunity Arts Engagement" 4
"DMH/HH WW NRK Cap.opbouw 3" "Versterking capaciteit Rode Kruis/HM verenigingen in West Afrika, Centraal Azië op gebied van HIV/AIDS en rampenvoorbereiding en in Colombia/Ethiopië en Indonesië op gebied van rampenvoorbereiding en klimaatveranderingen" 4
"Rural Electrification via Sida" "Support to Rural Electrification Agency and Fund 2008-2012" 4
"PPFD Transition year 2008, MPD" "MPD, PPFD decentral. planning and budgeting" 4
"DAO UNIFEM Afghanistan" "progr. geweld tegen vrouwen" 4
"Col  Dutch  Naval House-Trinco" "The conservation and restoration of the old Dutch Naval Commissioner's House in Trinco malee" 4
"RAM Prison refurbishment" "Support the rehabilitation and refurbishment of the eight currently existing prisons in the Palestinian Territiories (PT) (limited to West Bank due to current political situation) to an acceptable standard according to international law" 4
